WARNING 2023-09-20 14:15:05,778 basehttp 964 15524 "GET /%D1%84%D0%B8%D1%89%D0%B3%D0%B5 HTTP/1.1" 404 2561
WARNING 2023-09-20 14:15:06,785 log 964 15916 Not Found: /פטשדו
WARNING 2023-09-20 14:15:06,786 basehttp 964 15916 "GET /%D1%84%D0%B8%D1%89%D0%B3%D0%B5 HTTP/1.1" 404 2561
WARNING 2023-09-20 14:15:06,922 log 964 15524 Not Found: /פטשדו
WARNING 2023-09-20 14:15:06,923 basehttp 964 15524 "GET /%D1%84%D0%B8%D1%89%D0%B3%D0%B5 HTTP/1.1" 404 2561
WARNING 2023-09-20 14:15:08,013 log 964 15916 Not Found: /פטשדו
WARNING 2023-09-20 14:15:08,013 basehttp 964 15916 "GET /%D1%84%D0%B8%D1%89%D0%B3%D0%B5 HTTP/1.1" 404 2561
WARNING 2023-09-20 14:15:08,133 log 964 15524 Not Found: /פטשדו
WARNING 2023-09-20 14:15:08,134 basehttp 964 15524 "GET /%D1%84%D0%B8%D1%89%D0%B3%D0%B5 HTTP/1.1" 404 2561
INFO 2023-09-20 14:15:32,218 autoreload 964 16592 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:15:32,828 autoreload 23484 14936 Watching for file changes with StatReloader
INFO 2023-09-20 14:15:34,564 views 23484 21024 about
INFO 2023-09-20 14:15:34,565 basehttp 23484 21024 "GET /about/ HTTP/1.1" 200 2602
INFO 2023-09-20 14:15:34,707 views 23484 13708 about
INFO 2023-09-20 14:15:34,708 basehttp 23484 13708 "GET /about/ HTTP/1.1" 200 2602
INFO 2023-09-20 14:18:26,597 autoreload 23484 14936 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:18:27,300 autoreload 23512 13856 Watching for file changes with StatReloader
INFO 2023-09-20 14:18:27,475 views 23512 5112 about
INFO 2023-09-20 14:18:27,476 basehttp 23512 5112 "GET /about/ HTTP/1.1" 200 2732
INFO 2023-09-20 14:18:27,742 views 23512 2472 about
INFO 2023-09-20 14:18:27,743 basehttp 23512 2472 "GET /about/ HTTP/1.1" 200 2732
INFO 2023-09-20 14:18:49,506 views 23512 5112 about
INFO 2023-09-20 14:18:49,506 basehttp 23512 5112 "GET /about/ HTTP/1.1" 200 2732
INFO 2023-09-20 14:18:49,620 views 23512 2472 about
INFO 2023-09-20 14:18:49,622 basehttp 23512 2472 "GET /about/ HTTP/1.1" 200 2732
INFO 2023-09-20 14:18:50,208 autoreload 23512 13856 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:18:50,816 autoreload 10040 4908 Watching for file changes with StatReloader
INFO 2023-09-20 14:18:50,996 views 10040 3096 about
INFO 2023-09-20 14:18:50,997 basehttp 10040 3096 "GET /about/ HTTP/1.1" 200 2743
INFO 2023-09-20 14:18:51,104 views 10040 19384 about
INFO 2023-09-20 14:18:51,104 basehttp 10040 19384 "GET /about/ HTTP/1.1" 200 2743
INFO 2023-09-20 14:19:50,426 autoreload 10040 4908 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:19:51,030 autoreload 18820 13860 Watching for file changes with StatReloader
INFO 2023-09-20 14:21:16,506 autoreload 18820 13860 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:21:17,132 autoreload 19948 25536 Watching for file changes with StatReloader
INFO 2023-09-20 14:21:17,312 views 19948 12732 about
INFO 2023-09-20 14:21:17,314 basehttp 19948 12732 "GET /about/ HTTP/1.1" 200 2772
INFO 2023-09-20 14:21:17,579 views 19948 13476 about
INFO 2023-09-20 14:21:17,580 basehttp 19948 13476 "GET /about/ HTTP/1.1" 200 2772
INFO 2023-09-20 14:21:55,330 autoreload 19948 25536 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:21:55,937 autoreload 15524 19896 Watching for file changes with StatReloader
INFO 2023-09-20 14:22:00,528 views 15524 7136 about
INFO 2023-09-20 14:22:00,529 basehttp 15524 7136 "GET /about/ HTTP/1.1" 200 2805
INFO 2023-09-20 14:22:00,669 views 15524 22980 about
INFO 2023-09-20 14:22:00,670 basehttp 15524 22980 "GET /about/ HTTP/1.1" 200 2805
INFO 2023-09-20 14:22:01,841 views 15524 7136 about
INFO 2023-09-20 14:22:01,842 basehttp 15524 7136 "GET /about/ HTTP/1.1" 200 2805
INFO 2023-09-20 14:22:01,952 views 15524 22980 about
INFO 2023-09-20 14:22:01,953 basehttp 15524 22980 "GET /about/ HTTP/1.1" 200 2805
INFO 2023-09-20 14:22:02,549 views 15524 7136 about
INFO 2023-09-20 14:22:02,553 basehttp 15524 7136 "GET /about/ HTTP/1.1" 200 2805
INFO 2023-09-20 14:22:02,670 views 15524 22980 about
INFO 2023-09-20 14:22:02,671 basehttp 15524 22980 "GET /about/ HTTP/1.1" 200 2805
INFO 2023-09-20 14:22:03,383 views 15524 7136 about
INFO 2023-09-20 14:22:03,386 basehttp 15524 7136 "GET /about/ HTTP/1.1" 200 2805
INFO 2023-09-20 14:22:03,487 views 15524 22980 about
INFO 2023-09-20 14:22:03,489 basehttp 15524 22980 "GET /about/ HTTP/1.1" 200 2805
INFO 2023-09-20 14:23:56,599 autoreload 15524 19896 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:23:57,313 autoreload 16372 10448 Watching for file changes with StatReloader
INFO 2023-09-20 14:23:57,446 views 16372 9956 about
INFO 2023-09-20 14:23:57,446 basehttp 16372 9956 "GET /about/ HTTP/1.1" 200 2838
INFO 2023-09-20 14:23:57,563 views 16372 7104 about
INFO 2023-09-20 14:23:57,564 basehttp 16372 7104 "GET /about/ HTTP/1.1" 200 2838
INFO 2023-09-20 14:23:58,906 views 16372 9956 about
INFO 2023-09-20 14:23:58,907 basehttp 16372 9956 "GET /about/ HTTP/1.1" 200 2838
INFO 2023-09-20 14:23:59,014 views 16372 7104 about
INFO 2023-09-20 14:23:59,015 basehttp 16372 7104 "GET /about/ HTTP/1.1" 200 2838
INFO 2023-09-20 14:23:59,387 views 16372 9956 about
INFO 2023-09-20 14:23:59,389 basehttp 16372 9956 "GET /about/ HTTP/1.1" 200 2838
INFO 2023-09-20 14:23:59,492 views 16372 7104 about
INFO 2023-09-20 14:23:59,492 basehttp 16372 7104 "GET /about/ HTTP/1.1" 200 2838
INFO 2023-09-20 14:23:59,587 views 16372 9956 about
INFO 2023-09-20 14:23:59,588 basehttp 16372 9956 "GET /about/ HTTP/1.1" 200 2838
INFO 2023-09-20 14:23:59,694 views 16372 7104 about
INFO 2023-09-20 14:23:59,695 basehttp 16372 7104 "GET /about/ HTTP/1.1" 200 2838
INFO 2023-09-20 14:25:41,319 autoreload 16372 10448 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:25:41,951 autoreload 23012 14280 Watching for file changes with StatReloader
INFO 2023-09-20 14:25:43,173 views 23012 8212 about
INFO 2023-09-20 14:25:43,174 basehttp 23012 8212 "GET /about/ HTTP/1.1" 200 2983
INFO 2023-09-20 14:25:43,471 views 23012 9292 about
INFO 2023-09-20 14:25:43,472 basehttp 23012 9292 "GET /about/ HTTP/1.1" 200 2983
INFO 2023-09-20 14:25:43,940 views 23012 8212 about
INFO 2023-09-20 14:25:43,941 basehttp 23012 8212 "GET /about/ HTTP/1.1" 200 2983
INFO 2023-09-20 14:25:44,055 views 23012 9292 about
INFO 2023-09-20 14:25:44,056 basehttp 23012 9292 "GET /about/ HTTP/1.1" 200 2983
INFO 2023-09-20 14:25:44,204 views 23012 8212 about
INFO 2023-09-20 14:25:44,205 basehttp 23012 8212 "GET /about/ HTTP/1.1" 200 2983
INFO 2023-09-20 14:25:44,317 views 23012 9292 about
INFO 2023-09-20 14:25:44,317 basehttp 23012 9292 "GET /about/ HTTP/1.1" 200 2983
INFO 2023-09-20 14:25:44,406 views 23012 8212 about
INFO 2023-09-20 14:25:44,406 basehttp 23012 8212 "GET /about/ HTTP/1.1" 200 2983
INFO 2023-09-20 14:25:44,524 views 23012 9292 about
INFO 2023-09-20 14:25:44,525 basehttp 23012 9292 "GET /about/ HTTP/1.1" 200 2983
INFO 2023-09-20 14:25:44,584 views 23012 8212 about
INFO 2023-09-20 14:25:44,585 basehttp 23012 8212 "GET /about/ HTTP/1.1" 200 2983
INFO 2023-09-20 14:25:44,683 views 23012 9292 about
INFO 2023-09-20 14:25:44,684 basehttp 23012 9292 "GET /about/ HTTP/1.1" 200 2983
INFO 2023-09-20 14:26:19,327 autoreload 23012 14280 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:26:20,045 autoreload 1848 24392 Watching for file changes with StatReloader
INFO 2023-09-20 14:26:24,317 views 1848 17172 about
INFO 2023-09-20 14:26:24,319 basehttp 1848 17172 "GET /about/ HTTP/1.1" 200 2987
INFO 2023-09-20 14:26:24,448 views 1848 24856 about
INFO 2023-09-20 14:26:24,451 basehttp 1848 24856 "GET /about/ HTTP/1.1" 200 2987
INFO 2023-09-20 14:27:23,269 autoreload 1848 24392 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:27:23,994 autoreload 17444 3164 Watching for file changes with StatReloader
INFO 2023-09-20 14:27:24,975 views 17444 8604 about
INFO 2023-09-20 14:27:24,977 basehttp 17444 8604 "GET /about/ HTTP/1.1" 200 2988
INFO 2023-09-20 14:27:25,097 views 17444 25444 about
INFO 2023-09-20 14:27:25,098 basehttp 17444 25444 "GET /about/ HTTP/1.1" 200 2988
INFO 2023-09-20 14:27:34,494 autoreload 17444 3164 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:27:35,226 autoreload 9548 15676 Watching for file changes with StatReloader
INFO 2023-09-20 14:27:35,754 views 9548 13956 about
INFO 2023-09-20 14:27:35,755 basehttp 9548 13956 "GET /about/ HTTP/1.1" 200 2987
INFO 2023-09-20 14:27:36,035 views 9548 16788 about
INFO 2023-09-20 14:27:36,035 basehttp 9548 16788 "GET /about/ HTTP/1.1" 200 2987
INFO 2023-09-20 14:27:54,035 autoreload 9548 15676 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:27:54,729 autoreload 22128 15496 Watching for file changes with StatReloader
INFO 2023-09-20 14:27:54,875 views 22128 9848 about
INFO 2023-09-20 14:27:54,876 basehttp 22128 9848 "GET /about/ HTTP/1.1" 200 2987
INFO 2023-09-20 14:27:54,994 views 22128 7192 about
INFO 2023-09-20 14:27:54,995 basehttp 22128 7192 "GET /about/ HTTP/1.1" 200 2987
INFO 2023-09-20 14:28:05,246 autoreload 22128 15496 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:28:05,920 autoreload 22112 3468 Watching for file changes with StatReloader
INFO 2023-09-20 14:28:06,218 views 22112 5792 about
